PassengerID,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
2842,0,2,Name_2842,female,29.6,4,2,76717,63.82,E44,Q
2843,0,2,Name_2843,female,32.4,2,2,95338,149.4,E44,C
2844,0,2,Name_2844,female,39.8,1,1,10128,163.47,C123,C
2845,1,1,Name_2845,male,38.9,0,0,75086,77.26,G6,C
2846,1,1,Name_2846,female,23.3,2,3,59129,40.39,G6,S
2847,1,3,Name_2847,female,22.5,5,1,49874,133.19,D33,Q
2848,1,3,Name_2848,female,39.0,3,1,91675,143.37,G6,S
2849,0,2,Name_2849,male,40.0,5,4,29656,105.69,D33,S
2850,1,3,Name_2850,male,,1,3,85711,37.54,,Q
2851,1,1,Name_2851,female,7.8,2,2,92257,170.45,C123,Q
2852,0,3,Name_2852,female,27.1,4,5,45573,132.6,E44,S
2853,0,1,Name_2853,male,38.7,2,2,13779,175.14,E44,Q
2854,1,2,Name_2854,male,55.3,3,2,59048,187.26,,S
2855,1,2,Name_2855,male,,1,4,23493,163.08,D33,C
2856,0,1,Name_2856,male,24.0,2,2,36675,192.14,B57,Q
2857,1,3,Name_2857,female,24.5,5,0,43770,191.31,,C
2858,0,2,Name_2858,male,49.0,0,2,46921,127.68,D33,Q
2859,0,2,Name_2859,female,29.5,5,2,48951,148.35,,S
2860,0,3,Name_2860,female,17.3,1,0,64703,142.89,C123,S
2861,0,3,Name_2861,male,37.8,2,4,60416,128.02,,S
2862,1,1,Name_2862,male,24.3,5,1,85312,13.68,,S
2863,0,3,Name_2863,male,12.9,2,3,67318,77.62,G6,S
2864,0,3,Name_2864,male,17.5,5,4,13047,29.01,D33,S
2865,1,3,Name_2865,female,54.3,1,2,65384,67.05,C123,Q
2866,0,1,Name_2866,female,35.4,4,1,13118,23.03,E44,Q
2867,1,1,Name_2867,female,31.5,5,3,59584,184.81,B57,C
2868,1,2,Name_2868,male,26.5,0,3,61778,95.75,B57,Q
2869,1,1,Name_2869,female,34.1,5,3,48023,45.98,D33,Q
2870,0,2,Name_2870,male,33.9,1,0,33249,121.11,,C
2871,1,3,Name_2871,female,34.1,5,0,20061,47.33,G6,C
2872,1,2,Name_2872,male,31.6,0,1,10254,162.84,,S
2873,0,2,Name_2873,female,42.2,0,2,28063,68.12,D33,C
2874,1,3,Name_2874,female,30.3,1,1,43099,69.83,B57,C
2875,1,2,Name_2875,male,16.3,2,2,36913,175.29,B57,Q
2876,1,1,Name_2876,female,21.4,5,4,14247,116.25,,S
2877,1,1,Name_2877,female,2.3,4,3,38421,178.59,,C
2878,1,1,Name_2878,male,58.4,0,3,18059,88.45,,S
2879,0,1,Name_2879,male,42.1,0,0,21072,75.35,E44,S
2880,1,2,Name_2880,male,18.4,5,4,90159,106.18,G6,C
2881,1,2,Name_2881,male,26.1,2,5,66683,21.68,G6,C
2882,0,3,Name_2882,male,21.1,5,4,98237,39.3,B57,C
2883,0,2,Name_2883,female,,1,2,68344,51.71,B57,C
2884,0,2,Name_2884,male,10.1,4,4,35428,165.17,D33,S
2885,1,2,Name_2885,female,31.6,5,0,85782,149.42,D33,Q
2886,0,3,Name_2886,female,28.5,0,2,57311,46.73,E44,S
2887,1,1,Name_2887,male,,0,1,99482,62.58,B57,S
2888,1,2,Name_2888,female,28.5,1,2,56050,189.41,D33,S
2889,0,3,Name_2889,female,5.4,2,1,19166,26.3,E44,C
2890,0,3,Name_2890,male,26.5,5,5,17874,114.02,G6,C
2891,1,3,Name_2891,female,16.4,3,2,38649,109.18,B57,Q
2892,0,1,Name_2892,male,,2,3,66561,147.88,C123,Q
2893,1,2,Name_2893,male,50.1,0,5,41588,59.67,B57,Q
2894,0,3,Name_2894,male,5.6,5,1,31424,187.61,D33,S
2895,0,1,Name_2895,female,18.8,0,0,16415,88.01,B57,Q
2896,0,3,Name_2896,female,22.3,4,5,21811,64.29,C123,S
2897,1,3,Name_2897,female,24.7,2,5,10305,74.01,B57,C
2898,0,3,Name_2898,female,40.4,3,5,15879,76.26,D33,S
2899,1,3,Name_2899,male,27.6,4,1,97855,47.8,G6,C
2900,1,3,Name_2900,female,35.8,3,1,95148,186.33,D33,C
2901,1,1,Name_2901,male,21.2,4,2,35311,43.23,E44,Q
2902,1,2,Name_2902,female,33.2,2,3,63611,177.74,D33,C
2903,0,2,Name_2903,female,40.9,0,5,75288,86.94,E44,Q
2904,1,2,Name_2904,female,19.7,3,2,63603,61.16,B57,Q
2905,1,2,Name_2905,female,40.9,2,2,41869,47.72,E44,Q
2906,0,1,Name_2906,female,30.7,3,3,96734,105.83,,S
2907,1,1,Name_2907,male,44.6,2,2,87419,137.16,B57,Q
2908,0,1,Name_2908,female,27.2,4,3,27973,180.66,E44,Q
2909,1,3,Name_2909,female,35.3,2,0,39088,133.96,D33,C
2910,0,3,Name_2910,female,29.4,4,3,27443,101.9,C123,S
2911,1,3,Name_2911,female,28.7,0,4,21018,16.36,B57,Q
2912,0,2,Name_2912,male,33.6,4,3,23002,183.93,E44,Q
2913,1,3,Name_2913,female,37.5,1,3,72220,181.45,C123,Q
2914,1,2,Name_2914,male,,0,4,68468,81.96,E44,C
2915,0,3,Name_2915,female,50.1,5,3,52461,15.52,E44,C
2916,0,2,Name_2916,male,4.0,5,1,74173,149.34,E44,C
2917,0,3,Name_2917,male,20.4,2,2,31601,160.42,D33,Q
2918,0,3,Name_2918,male,28.7,2,2,65735,113.07,E44,Q
2919,1,1,Name_2919,male,35.8,1,0,34202,86.55,C123,Q
2920,1,3,Name_2920,male,52.1,2,0,98676,171.72,,Q
2921,0,3,Name_2921,female,,0,4,52878,46.58,E44,Q
2922,1,1,Name_2922,male,22.9,0,1,60831,93.52,,C
2923,0,2,Name_2923,female,,4,0,44749,14.65,G6,Q
2924,0,1,Name_2924,male,30.4,3,2,23082,41.16,B57,S
2925,1,1,Name_2925,male,33.8,2,0,64908,188.76,D33,Q
2926,1,2,Name_2926,female,52.3,1,0,59730,119.84,G6,C
2927,1,3,Name_2927,male,31.7,5,3,77693,163.06,G6,Q
2928,1,2,Name_2928,male,44.6,0,0,13582,102.44,C123,S
2929,1,3,Name_2929,male,38.2,0,4,64497,168.62,C123,Q
2930,1,3,Name_2930,male,23.9,0,2,91867,112.4,,S
2931,1,2,Name_2931,female,10.3,3,4,62588,10.86,,S
2932,0,1,Name_2932,male,33.9,3,4,99116,180.94,D33,C
2933,0,2,Name_2933,male,9.1,2,5,63553,38.23,D33,S
2934,0,3,Name_2934,female,48.1,5,1,67544,95.61,B57,Q
2935,0,2,Name_2935,female,27.7,1,5,66950,100.57,E44,S
2936,0,2,Name_2936,male,46.7,3,5,13429,18.97,D33,Q
2937,1,3,Name_2937,male,,4,3,44772,20.08,D33,Q
2938,0,1,Name_2938,female,33.8,3,4,38679,154.88,,Q
2939,0,2,Name_2939,male,32.9,0,1,34561,67.09,E44,Q
2940,0,3,Name_2940,female,29.4,1,2,86655,87.83,B57,C
2941,0,3,Name_2941,male,23.9,2,2,54877,117.18,C123,Q
2942,0,2,Name_2942,female,35.5,3,1,59522,80.94,B57,C
2943,0,1,Name_2943,female,17.0,0,4,69803,157.26,E44,S
2944,0,2,Name_2944,female,13.1,4,4,64500,178.05,C123,Q
2945,1,1,Name_2945,male,47.4,4,3,97761,21.35,C123,S
2946,1,1,Name_2946,male,40.2,2,3,91893,130.73,C123,C
2947,0,1,Name_2947,male,30.9,2,5,76426,70.36,B57,Q
2948,1,1,Name_2948,male,53.3,3,2,24659,120.82,,Q
2949,1,2,Name_2949,female,26.3,2,3,49934,101.94,E44,C
2950,1,3,Name_2950,female,48.5,5,1,86601,73.4,B57,S
2951,1,3,Name_2951,female,32.5,5,2,10339,28.01,B57,C
2952,0,3,Name_2952,male,15.7,0,4,37548,116.29,G6,S
2953,1,3,Name_2953,male,55.9,0,2,39452,31.43,D33,S
2954,1,3,Name_2954,male,43.9,0,0,31495,39.66,B57,S
2955,1,3,Name_2955,female,28.3,5,2,31660,196.61,G6,Q
2956,0,2,Name_2956,male,40.2,3,3,43669,70.17,,C
2957,0,1,Name_2957,male,24.3,3,1,42422,121.04,,Q
2958,0,3,Name_2958,female,41.6,2,4,67513,61.72,E44,C
2959,0,2,Name_2959,female,-3.5,3,4,72650,174.45,G6,S
2960,0,3,Name_2960,male,15.7,0,3,69818,63.83,B57,Q
2961,0,3,Name_2961,female,43.7,1,3,70841,79.71,E44,Q
2962,0,1,Name_2962,male,26.5,0,3,88166,125.59,G6,Q
2963,1,1,Name_2963,female,,5,0,65424,175.3,B57,S
2964,1,1,Name_2964,female,11.1,1,1,31504,165.08,E44,C
2965,1,3,Name_2965,female,55.9,2,0,88808,60.13,E44,S
2966,0,3,Name_2966,male,46.7,4,3,21029,167.62,D33,Q
2967,0,3,Name_2967,male,27.2,3,1,14660,143.23,,Q
2968,0,1,Name_2968,male,24.3,3,3,84424,198.07,B57,S
2969,0,2,Name_2969,female,44.4,5,1,45110,187.74,D33,Q
2970,0,3,Name_2970,female,57.8,0,4,26142,111.3,E44,Q
2971,1,3,Name_2971,female,43.4,0,0,38824,152.49,E44,C
2972,1,3,Name_2972,female,60.4,1,5,75724,118.33,G6,C
2973,0,2,Name_2973,male,17.1,3,3,56668,123.05,D33,C
2974,0,3,Name_2974,male,18.5,5,3,87984,29.29,C123,C
2975,0,2,Name_2975,male,13.4,2,2,83309,10.43,B57,C
2976,0,3,Name_2976,female,36.2,0,5,37331,19.16,,C
2977,1,2,Name_2977,female,,3,4,93823,193.66,D33,Q
2978,0,3,Name_2978,male,27.9,4,3,32340,33.99,E44,Q
2979,0,1,Name_2979,female,41.3,5,0,75550,18.43,G6,C
2980,0,1,Name_2980,male,47.3,1,4,72359,68.83,B57,S
2981,0,1,Name_2981,female,8.6,0,3,45746,121.75,,C
2982,1,1,Name_2982,female,21.6,0,0,35439,190.21,B57,Q
2983,0,3,Name_2983,male,41.5,2,2,59349,142.98,G6,S
2984,0,1,Name_2984,male,23.5,0,2,20450,62.51,E44,S
2985,1,2,Name_2985,female,18.8,5,0,31368,188.42,,S
2986,1,1,Name_2986,male,,3,4,44475,16.85,C123,Q
2987,1,1,Name_2987,male,11.9,3,0,53102,196.02,G6,S
2988,0,1,Name_2988,female,25.8,3,5,95474,21.14,C123,Q
2989,0,3,Name_2989,female,34.6,4,0,44350,153.23,D33,Q
2990,1,1,Name_2990,female,22.0,4,2,82086,18.61,B57,C
2991,1,2,Name_2991,male,41.0,0,2,75603,187.0,,Q
2992,1,1,Name_2992,female,22.0,4,2,60566,30.65,E44,S
2993,1,1,Name_2993,female,49.7,4,5,14470,19.59,C123,Q
2994,1,1,Name_2994,female,28.2,2,3,55906,178.96,E44,Q
2995,1,2,Name_2995,female,39.4,4,5,54474,28.2,D33,C
2996,0,1,Name_2996,female,40.4,1,3,71960,161.61,C123,C
2997,0,2,Name_2997,male,21.2,1,5,10465,151.94,E44,Q
2998,0,2,Name_2998,female,1.3,1,1,19095,123.79,E44,Q
2999,1,1,Name_2999,female,35.1,0,3,31755,81.81,D33,Q
3000,1,2,Name_3000,male,31.0,3,4,15061,183.96,G6,C
3001,1,3,Name_3001,female,37.8,2,4,61239,175.51,,C
3002,1,1,Name_3002,female,26.8,0,2,42130,90.99,D33,S
3003,1,1,Name_3003,male,24.0,3,5,52461,54.03,C123,S
3004,1,2,Name_3004,female,58.1,2,0,19024,61.79,C123,S
3005,0,2,Name_3005,male,9.4,2,2,90629,51.86,B57,S
3006,0,1,Name_3006,female,40.3,2,0,23909,112.84,E44,C
3007,1,3,Name_3007,male,22.0,1,5,68844,175.02,,C
3008,0,2,Name_3008,male,25.3,1,2,57435,156.99,C123,Q
3009,1,2,Name_3009,female,25.6,1,2,85645,161.15,G6,S
3010,0,3,Name_3010,male,18.8,2,4,87114,95.17,G6,Q
3011,1,3,Name_3011,male,38.0,5,0,46869,71.26,D33,Q
3012,1,1,Name_3012,female,49.5,2,1,33707,153.9,C123,C
3013,0,3,Name_3013,female,36.6,1,1,50044,160.73,,Q
3014,0,1,Name_3014,male,31.4,2,2,19236,142.12,,Q
3015,1,3,Name_3015,female,16.2,1,5,30516,16.1,C123,C
3016,1,2,Name_3016,male,37.2,1,2,84341,122.04,B57,C
3017,0,1,Name_3017,male,60.2,1,4,72974,75.94,B57,C
3018,0,1,Name_3018,female,24.7,5,0,91297,47.28,B57,C
3019,1,1,Name_3019,female,24.7,3,2,38381,141.94,C123,S
3020,0,3,Name_3020,male,22.1,2,5,65001,61.02,D33,S
3021,1,2,Name_3021,female,23.1,0,1,59086,183.44,,S
3022,1,1,Name_3022,female,-8.4,1,0,61148,66.64,D33,Q
3023,1,1,Name_3023,male,35.7,5,2,45858,115.48,D33,S
3024,1,1,Name_3024,male,18.2,0,0,97279,167.27,D33,C
3025,0,1,Name_3025,male,7.5,3,4,44003,86.4,G6,S
3026,0,2,Name_3026,male,40.5,2,1,19652,167.45,C123,C
3027,0,3,Name_3027,male,14.9,5,5,77713,147.5,E44,S
3028,0,2,Name_3028,male,25.3,1,0,55882,184.96,C123,S
3029,0,1,Name_3029,female,50.5,1,1,86772,71.91,D33,C
3030,0,2,Name_3030,male,10.3,1,2,64734,29.96,G6,C
3031,0,1,Name_3031,female,8.5,5,5,15916,91.77,G6,Q
3032,1,3,Name_3032,female,33.8,0,5,65589,159.3,C123,Q
3033,0,3,Name_3033,male,46.1,3,3,70166,95.58,E44,Q
3034,0,3,Name_3034,female,8.0,2,0,55158,59.78,D33,S
3035,1,1,Name_3035,male,,3,1,26399,15.24,G6,S
3036,0,2,Name_3036,female,,1,0,93391,69.47,D33,C
3037,0,3,Name_3037,male,1.2,3,2,92927,145.54,D33,C
3038,1,1,Name_3038,male,41.2,0,2,99899,38.05,,Q
3039,0,1,Name_3039,male,42.3,4,5,14838,74.77,D33,C
3040,0,2,Name_3040,male,25.6,4,5,72569,13.84,B57,S
3041,0,3,Name_3041,female,47.5,2,1,70428,147.13,,C
3042,1,1,Name_3042,female,45.9,2,4,79781,177.33,D33,C
3043,0,2,Name_3043,female,31.4,3,0,37794,118.02,D33,C
3044,0,3,Name_3044,female,23.7,2,0,56662,14.92,E44,C
3045,1,2,Name_3045,female,16.4,5,2,46795,51.35,,C
3046,0,2,Name_3046,male,,0,0,38679,93.31,,Q
3047,1,1,Name_3047,male,38.0,1,1,83352,121.64,E44,Q
3048,1,1,Name_3048,male,25.5,1,3,37318,104.29,B57,S
3049,0,1,Name_3049,male,-0.8,3,5,70437,184.01,,Q
3050,1,2,Name_3050,male,47.8,1,2,34984,188.34,B57,C
3051,1,1,Name_3051,female,32.7,3,5,55158,30.36,D33,Q
3052,0,2,Name_3052,male,24.7,2,5,12896,36.29,G6,S
3053,1,2,Name_3053,male,42.0,2,5,84027,78.03,G6,Q
3054,1,1,Name_3054,female,51.3,5,3,52909,90.03,C123,S
3055,0,3,Name_3055,female,-9.2,5,0,22796,121.35,G6,S
3056,0,3,Name_3056,male,36.1,0,4,43619,156.9,G6,S
3057,0,3,Name_3057,male,10.0,1,5,47783,35.8,E44,C
3058,1,2,Name_3058,female,37.0,5,1,95405,162.5,C123,S
3059,0,2,Name_3059,male,31.8,0,5,19058,125.91,C123,Q
3060,1,2,Name_3060,male,38.9,4,5,18686,196.37,E44,Q
3061,1,1,Name_3061,male,23.0,5,0,42923,133.72,G6,Q
3062,1,2,Name_3062,female,3.8,0,1,73258,146.06,G6,S
3063,1,1,Name_3063,male,23.7,3,0,45358,47.09,C123,S
3064,1,1,Name_3064,male,35.7,3,5,83049,156.08,G6,C
3065,1,3,Name_3065,female,44.2,0,0,56541,25.06,C123,S
3066,1,3,Name_3066,female,13.6,2,0,44575,134.74,G6,Q
3067,0,3,Name_3067,female,44.4,4,2,16113,20.56,D33,C
3068,0,1,Name_3068,male,20.9,0,3,48081,31.89,E44,Q
3069,1,1,Name_3069,female,35.1,5,4,65305,30.49,,C
3070,1,1,Name_3070,male,22.9,2,3,37390,19.97,B57,S
3071,0,2,Name_3071,female,32.6,0,3,87289,71.02,D33,C
3072,1,1,Name_3072,male,42.5,1,1,92361,198.93,G6,S
3073,0,3,Name_3073,female,12.8,5,2,85370,76.16,B57,S
3074,0,3,Name_3074,male,20.5,5,2,11198,154.55,,Q
3075,0,1,Name_3075,male,32.6,3,0,19618,35.14,D33,S
3076,1,1,Name_3076,female,63.6,1,3,27826,96.35,,S
3077,1,3,Name_3077,female,17.9,1,4,98850,45.17,E44,S
3078,0,1,Name_3078,male,58.6,5,1,69307,46.5,B57,Q
3079,0,3,Name_3079,female,,4,2,73518,28.94,,S
3080,0,2,Name_3080,male,28.6,2,0,20968,92.09,B57,Q
3081,0,3,Name_3081,female,25.8,3,4,32809,24.35,E44,C
3082,0,2,Name_3082,female,20.3,1,3,90677,182.86,,Q
3083,1,1,Name_3083,male,29.0,3,4,48500,95.1,D33,Q
3084,0,1,Name_3084,female,10.3,5,2,50266,169.33,B57,S
3085,1,2,Name_3085,female,28.9,2,1,82215,196.1,,Q
3086,0,1,Name_3086,male,51.0,0,3,91561,138.78,E44,C
3087,1,2,Name_3087,male,21.4,1,1,92098,181.29,,Q
3088,1,1,Name_3088,female,26.6,2,5,68840,35.72,,S
3089,1,3,Name_3089,male,6.2,3,4,13823,167.7,D33,C
3090,1,1,Name_3090,female,35.2,5,4,22636,61.53,G6,S
3091,1,3,Name_3091,female,33.7,2,0,96068,99.79,C123,S
3092,1,3,Name_3092,male,,0,3,25991,132.85,G6,Q
3093,0,2,Name_3093,male,27.0,2,4,41335,181.67,G6,S
3094,1,1,Name_3094,male,25.9,5,2,83999,183.09,C123,C
3095,0,2,Name_3095,male,37.0,3,5,15441,27.5,,C
3096,1,1,Name_3096,male,29.6,1,2,20672,79.27,G6,C
3097,1,3,Name_3097,male,34.4,1,1,30133,160.7,G6,C
3098,0,3,Name_3098,female,33.0,4,5,54015,143.6,E44,Q
3099,1,1,Name_3099,female,45.7,3,5,74489,15.01,E44,C
3100,0,1,Name_3100,male,39.5,4,2,71151,95.48,D33,Q
3101,0,2,Name_3101,female,32.7,4,4,93112,167.56,B57,S
3102,0,1,Name_3102,female,51.3,5,2,86943,150.16,,S
3103,0,1,Name_3103,female,35.9,5,3,46381,88.25,D33,Q
3104,1,1,Name_3104,female,48.3,5,1,74821,149.68,E44,S
3105,1,2,Name_3105,male,38.5,0,5,54541,114.73,E44,S
3106,0,1,Name_3106,female,4.2,3,3,62971,183.4,C123,C
3107,1,3,Name_3107,female,48.3,1,4,44556,121.55,C123,S
3108,1,2,Name_3108,male,31.9,3,4,13686,86.14,E44,S
3109,0,2,Name_3109,male,29.3,5,2,27569,173.95,G6,Q
3110,1,3,Name_3110,male,33.9,0,0,13643,19.48,D33,C
3111,0,3,Name_3111,male,25.2,3,5,96618,181.1,E44,S
3112,0,3,Name_3112,female,33.2,3,5,75170,142.31,,S
3113,1,1,Name_3113,male,21.7,4,0,82803,188.72,E44,Q
3114,1,3,Name_3114,female,47.8,3,4,50200,57.6,C123,S
3115,1,1,Name_3115,female,28.4,4,4,92280,142.04,D33,C
3116,0,2,Name_3116,male,24.6,4,5,43631,163.8,D33,C
3117,0,2,Name_3117,male,17.1,2,1,34186,143.4,B57,C
3118,1,3,Name_3118,male,33.8,5,5,42756,49.96,E44,Q
3119,1,1,Name_3119,male,32.6,0,4,96312,62.36,B57,C
3120,1,3,Name_3120,male,35.4,4,4,50602,117.68,C123,C
3121,1,3,Name_3121,male,,3,1,66570,94.88,B57,C
3122,0,1,Name_3122,female,7.6,4,3,44854,149.67,G6,C
3123,1,3,Name_3123,female,38.8,4,3,29902,81.95,E44,C
3124,0,2,Name_3124,female,50.8,4,1,15763,173.3,E44,C
3125,0,3,Name_3125,female,15.6,1,1,36455,92.06,D33,Q
3126,1,1,Name_3126,male,52.3,1,3,68192,17.61,B57,C
3127,1,1,Name_3127,male,34.0,1,3,40673,13.3,D33,S
3128,1,2,Name_3128,female,29.9,1,3,68153,132.88,,Q
3129,0,1,Name_3129,female,24.4,2,3,80604,112.71,B57,S
3130,1,1,Name_3130,female,10.6,4,5,94422,113.12,B57,S
3131,1,2,Name_3131,male,43.8,2,5,49278,160.1,C123,C
3132,0,3,Name_3132,male,19.1,3,2,58349,81.39,B57,S
3133,1,2,Name_3133,male,19.1,5,1,95410,199.13,D33,S
3134,0,3,Name_3134,female,43.9,0,0,72869,189.65,,S
3135,1,2,Name_3135,female,3.6,2,2,77773,12.46,B57,C
3136,0,3,Name_3136,male,8.7,1,0,49112,180.19,B57,C
3137,1,2,Name_3137,male,,1,0,23079,139.3,E44,C
3138,1,3,Name_3138,female,34.1,3,4,40093,105.4,E44,Q
3139,0,2,Name_3139,female,36.8,4,1,21111,120.72,,C
3140,0,3,Name_3140,male,25.8,0,5,79628,169.95,E44,C
3141,1,2,Name_3141,female,65.4,2,2,82123,190.7,G6,S
3142,0,1,Name_3142,male,26.8,4,1,46998,116.46,E44,C
3143,0,3,Name_3143,male,26.8,4,3,90722,44.45,G6,S
3144,0,2,Name_3144,female,18.8,5,1,39546,131.55,,C
3145,0,3,Name_3145,female,31.7,5,0,36352,24.48,G6,C
3146,1,3,Name_3146,female,38.6,2,5,36499,130.68,,C
3147,1,2,Name_3147,male,46.9,2,3,32780,163.64,D33,C
3148,0,3,Name_3148,female,9.2,2,1,36249,77.13,E44,C
3149,0,2,Name_3149,female,26.6,2,1,80922,23.53,B57,C
3150,0,1,Name_3150,male,36.3,1,5,48455,141.52,C123,C
3151,0,3,Name_3151,male,38.2,4,0,25117,74.47,B57,S
3152,1,1,Name_3152,female,30.1,4,3,32810,57.33,E44,Q
3153,1,3,Name_3153,male,37.6,1,0,50159,140.94,B57,Q
3154,0,3,Name_3154,male,18.7,4,5,96715,194.22,E44,C
3155,0,3,Name_3155,male,,2,1,49803,151.61,E44,Q
3156,0,2,Name_3156,female,43.9,0,2,72131,103.36,B57,S
3157,1,1,Name_3157,female,11.2,5,2,35479,124.1,G6,S
3158,0,3,Name_3158,male,14.9,5,4,60090,37.03,D33,S
3159,1,2,Name_3159,male,15.3,4,2,79214,164.51,D33,Q
3160,0,3,Name_3160,male,39.5,0,5,92765,124.82,D33,Q
3161,1,2,Name_3161,female,12.0,5,5,12494,193.51,D33,Q
3162,0,3,Name_3162,male,25.4,0,5,35418,196.1,C123,C
3163,1,1,Name_3163,male,36.4,1,3,70590,77.37,,S
3164,0,1,Name_3164,female,29.1,3,4,37022,197.82,E44,S
3165,0,3,Name_3165,male,33.6,4,3,50742,191.8,C123,C
3166,0,2,Name_3166,female,15.1,1,2,92530,131.57,D33,Q
3167,1,3,Name_3167,female,38.3,1,2,51247,73.36,D33,S
3168,0,2,Name_3168,female,21.4,0,1,13893,153.13,B57,Q
3169,1,3,Name_3169,male,25.5,4,3,26435,61.54,D33,C
3170,1,2,Name_3170,male,33.3,1,0,46312,129.67,E44,Q
3171,0,1,Name_3171,female,31.4,2,1,46483,14.67,D33,C
3172,0,3,Name_3172,male,30.3,1,3,23955,129.43,D33,Q
3173,0,1,Name_3173,female,19.5,2,5,71766,190.81,C123,C
3174,1,1,Name_3174,male,,3,4,38946,54.68,E44,S
3175,0,3,Name_3175,female,30.0,2,3,83025,157.85,G6,C
3176,1,3,Name_3176,female,10.7,2,4,70903,65.75,B57,Q
3177,1,2,Name_3177,male,23.5,0,4,98220,144.49,G6,S
3178,0,2,Name_3178,male,35.4,1,2,21028,142.99,,Q
3179,0,1,Name_3179,male,,3,0,28245,45.1,C123,Q
3180,0,2,Name_3180,male,46.2,1,3,59474,123.45,D33,C
3181,0,2,Name_3181,female,,2,0,29412,173.24,B57,C
3182,0,3,Name_3182,female,12.6,5,4,10046,82.68,,Q
3183,0,2,Name_3183,male,49.0,2,2,40126,144.95,,C
3184,1,1,Name_3184,male,28.0,1,0,43124,138.14,E44,Q
3185,1,2,Name_3185,female,35.9,3,1,84080,58.93,B57,C
3186,1,1,Name_3186,male,23.0,5,4,19476,184.54,,C
3187,0,3,Name_3187,male,42.9,3,1,28496,117.07,C123,Q
3188,1,1,Name_3188,male,35.7,0,5,67396,77.51,D33,S
3189,1,2,Name_3189,male,18.6,2,0,80371,41.23,C123,C
3190,1,3,Name_3190,female,13.7,2,0,61434,99.96,,Q
3191,1,2,Name_3191,female,9.6,0,0,17307,148.72,E44,S
3192,1,3,Name_3192,male,32.6,1,5,85157,128.49,G6,C
3193,0,3,Name_3193,female,38.0,2,3,26554,148.14,D33,C
3194,0,2,Name_3194,male,39.1,1,4,77960,160.43,D33,Q
3195,1,2,Name_3195,male,28.3,3,4,58700,93.79,C123,C
3196,1,3,Name_3196,male,13.8,5,4,22114,108.83,C123,Q
3197,1,3,Name_3197,female,20.5,5,3,52547,197.42,C123,Q
3198,0,2,Name_3198,female,46.1,5,0,54475,193.93,,C
3199,0,1,Name_3199,female,23.2,4,0,95707,88.82,D33,S
3200,1,2,Name_3200,female,32.0,0,5,36654,140.18,C123,C
3201,0,3,Name_3201,female,14.9,5,1,22360,60.84,B57,S
3202,0,2,Name_3202,male,34.7,2,3,84575,39.01,,C
3203,1,1,Name_3203,male,23.6,0,2,40237,156.0,,S
3204,0,2,Name_3204,female,44.7,3,3,44304,92.87,B57,C
3205,0,3,Name_3205,female,40.8,3,5,34930,43.64,B57,S
3206,1,2,Name_3206,female,23.1,3,1,34166,154.18,,S
3207,0,3,Name_3207,male,28.2,3,1,27197,183.88,D33,C
3208,0,3,Name_3208,female,22.3,4,1,71619,187.32,C123,C
3209,1,2,Name_3209,male,,1,0,37627,123.3,E44,Q
3210,0,3,Name_3210,male,18.0,1,2,50594,101.13,C123,S
3211,0,3,Name_3211,female,32.8,5,1,22250,36.95,D33,C
3212,1,1,Name_3212,male,34.6,4,4,99987,160.63,B57,Q
3213,1,1,Name_3213,male,32.1,1,0,72058,189.61,D33,C
3214,1,1,Name_3214,female,25.8,3,2,49894,179.0,C123,S
3215,0,1,Name_3215,male,43.1,1,4,62221,152.84,D33,C
3216,1,3,Name_3216,female,30.9,0,2,83140,10.87,E44,C
3217,0,2,Name_3217,male,39.8,5,5,57660,87.47,D33,Q
3218,1,3,Name_3218,female,,1,2,54826,88.04,G6,C
3219,0,3,Name_3219,female,-24.9,0,4,21381,179.93,D33,Q
3220,1,3,Name_3220,male,34.0,2,3,31253,22.47,C123,S
3221,1,2,Name_3221,female,10.1,0,2,55179,110.93,G6,S
3222,1,1,Name_3222,male,27.0,0,3,80436,35.87,B57,C
3223,1,3,Name_3223,male,25.8,3,2,77807,135.84,C123,Q
3224,0,3,Name_3224,female,52.2,3,5,10450,160.53,,S
3225,1,1,Name_3225,male,35.6,5,4,91984,131.97,E44,C
3226,1,3,Name_3226,female,32.3,3,2,70966,160.97,D33,C
3227,0,2,Name_3227,male,41.7,0,1,28758,125.42,D33,C
3228,1,3,Name_3228,male,35.2,4,5,45035,46.07,C123,C
3229,0,3,Name_3229,female,23.6,3,1,38856,82.71,D33,C
3230,1,1,Name_3230,male,45.0,3,5,33942,191.81,D33,Q
3231,1,3,Name_3231,male,14.5,0,5,27063,64.75,B57,C
3232,1,3,Name_3232,male,34.5,2,2,95555,21.94,D33,C
3233,0,2,Name_3233,male,8.3,2,4,62149,83.12,D33,C
3234,1,1,Name_3234,male,32.9,1,4,63828,79.6,B57,C
3235,1,1,Name_3235,male,32.7,5,0,94503,99.36,,C
3236,1,2,Name_3236,male,53.5,2,4,37033,116.46,D33,C
3237,0,3,Name_3237,male,8.1,3,3,94587,198.56,,C
3238,0,1,Name_3238,female,21.6,4,2,63713,153.68,B57,S
3239,1,1,Name_3239,male,41.5,1,1,46873,16.82,E44,S
3240,0,3,Name_3240,male,34.7,5,4,21950,145.42,D33,C
3241,1,3,Name_3241,female,32.5,4,1,42736,166.6,C123,Q
